le_gender,le_color1,le_color2,le_breed1,le_breed2,le_intake_type,le_intake_condition,le_intake_sex,le_outcome_type,le_outcome_sex,le_outcome_d_m,le_intake_d_m,Outcome_Age_Month,Duration_Day
1,32,36,174,106,2,5,1,5,1,11,11,123,6.95625
1,2,33,174,106,3,3,0,5,0,5,5,154,1.4076388888888889
0,35,36,106,166,3,5,2,5,2,7,7,110,3.870138888888889
0,35,36,106,166,3,5,2,7,2,11,11,150,3.7979166666666666
0,34,36,238,166,3,5,2,5,2,5,5,165,0.015277777777777776
0,34,36,238,166,3,5,2,5,2,3,3,162,0.06875
0,2,33,218,106,3,5,2,5,2,8,8,86,1.2152777777777777
0,2,33,218,106,3,5,2,5,2,3,3,80,0.04375
0,2,33,218,106,2,5,2,5,2,7,7,81,9.002083333333333
0,2,33,218,106,3,5,2,0,2,11,10,85,25.05833333333333
1,10,36,24,166,3,5,1,5,1,10,10,158,0.3347222222222222
1,2,33,275,106,3,5,1,5,1,4,4,112,1.0743055555555556
1,2,33,275,106,3,5,0,5,1,11,11,95,5.9319444444444445
1,18,30,136,106,1,5,1,3,1,0,0,101,5.947916666666668
0,18,33,275,106,1,9,2,3,2,2,2,117,1.95625
1,13,33,69,106,3,5,1,5,1,4,4,127,1.1097222222222225
0,12,36,218,106,3,5,2,5,2,10,10,168,0.6152777777777778
0,12,36,218,106,3,5,2,5,2,1,1,170,1.2166666666666666
0,32,36,106,166,3,5,2,0,2,7,7,190,12.108333333333333
0,26,33,275,106,3,5,2,5,2,1,1,88,0.8659722222222223
1,2,36,241,106,3,5,1,5,1,10,10,100,0.25277777777777777
0,10,10,25,106,2,5,2,5,2,5,5,86,6.7354166666666675
0,10,10,25,106,1,5,2,0,2,6,5,111,15.010416666666664
0,10,10,25,106,1,5,2,0,2,7,6,112,29.773611111111112
0,12,30,113,106,1,0,2,3,2,5,5,152,1.1826388888888888
0,12,1,55,106,1,5,2,0,2,6,5,111,5.842361111111112
0,12,33,261,106,2,5,2,6,2,1,11,159,7.252777777777778
1,32,33,218,106,1,5,1,5,1,6,6,101,1.1611111111111112
1,26,33,36,56,2,7,1,5,1,10,10,155,2.9972222222222222
1,34,10,218,106,3,5,1,5,1,2,1,137,1.2298611111111108
1,34,19,275,106,3,3,1,3,1,9,9,86,4.223611111111111
1,12,10,26,97,3,5,1,0,1,8,5,144,72.97638888888889
0,12,33,25,106,1,5,2,5,2,0,3,113,5.05
1,33,36,24,29,3,5,1,5,1,8,8,84,0.9875
0,35,36,217,166,3,5,2,5,2,7,7,182,0.19375
0,34,30,315,166,3,0,2,5,2,10,10,150,0.2013888888888889
1,19,36,324,106,3,9,1,7,1,2,2,171,4.05625
0,13,33,275,106,3,5,2,5,2,6,6,146,0.06319444444444444
0,13,33,275,106,3,5,2,5,2,3,3,130,0.075
1,34,20,314,106,2,5,1,5,1,6,6,159,0.08541666666666667
0,21,36,218,106,3,5,2,0,2,10,10,132,11.725694444444445
0,21,36,218,106,2,5,2,5,2,2,2,135,2.5576388888888895
1,2,36,274,97,2,5,1,5,1,4,0,92,26.985416666666666
1,2,36,274,97,3,5,1,5,1,7,7,131,0.9590277777777778
0,19,1,346,106,3,5,2,0,2,7,7,128,8.8875
0,12,30,28,97,3,9,0,7,0,3,3,89,9.08125
1,2,36,110,166,3,5,1,5,1,4,4,120,0.09930555555555556
0,26,30,135,166,3,5,2,5,2,2,2,78,0.04861111111111111
1,34,36,240,166,3,5,1,0,1,3,3,111,4.866666666666666
0,26,33,218,106,1,5,2,0,2,1,1,133,15.920138888888891
1,34,17,224,166,3,5,1,5,1,2,2,170,0.9319444444444444
1,33,36,36,166,0,9,1,7,1,6,6,108,1.2375
0,12,33,217,120,3,5,2,5,2,11,10,98,2.1319444444444446
0,32,30,287,106,3,5,2,5,2,8,8,153,1.3152777777777778
1,2,33,37,106,3,5,1,5,1,3,3,111,1.2319444444444445
1,34,1,71,120,2,9,1,5,1,7,7,128,0.12986111111111112
0,2,36,112,97,3,5,2,5,2,8,8,165,1.1493055555555556
1,2,36,217,120,1,5,1,3,1,0,0,112,0.16944444444444445
1,12,33,71,37,1,5,1,7,1,10,7,134,86.10347222222221
1,12,33,65,106,3,5,1,0,1,8,8,89,11.85
1,12,1,37,106,2,5,1,5,1,5,4,101,10.173611111111109
1,12,1,118,78,3,5,1,5,1,5,5,137,8.085416666666667
1,12,1,173,97,2,5,1,5,1,5,5,101,7.0375
1,12,1,173,97,2,5,1,5,1,6,6,162,7.820833333333334
1,34,10,261,106,3,5,1,5,1,7,7,103,0.2263888888888889
1,13,33,274,166,1,5,1,7,1,5,5,101,16.885416666666668
1,13,33,72,106,2,5,1,5,1,4,0,124,44.593055555555566
1,13,33,72,106,3,3,1,3,1,7,7,139,4.086111111111111
0,26,1,274,97,3,5,2,5,2,2,2,98,0.08263888888888889
1,32,33,106,166,3,5,1,5,1,2,2,157,0.12222222222222222
1,30,36,173,166,1,5,1,0,1,5,5,168,10.270138888888887
1,32,33,107,106,1,0,1,0,1,4,4,124,9.158333333333333
0,2,33,275,106,0,9,2,3,2,11,11,113,0.09791666666666668
1,31,10,241,106,3,5,1,5,1,7,7,103,0.05555555555555555
1,26,33,315,166,3,5,1,5,1,6,6,111,1.1138888888888892
0,2,10,241,106,3,5,2,5,2,0,0,139,0.9895833333333334
0,2,10,241,106,3,5,2,5,2,11,11,87,0.2881944444444444
0,12,1,174,106,0,7,2,3,2,3,3,98,0.10138888888888888
0,34,30,290,166,3,5,2,5,2,0,0,86,0.16527777777777775
0,34,30,290,166,3,5,2,5,2,8,8,91,0.2263888888888889
0,12,7,25,106,3,5,2,5,2,3,3,121,1.03125
1,18,30,237,106,3,5,1,5,1,9,9,122,6.0375
1,12,33,110,97,1,5,1,0,1,11,11,96,13.081944444444444
1,2,36,218,106,3,0,1,5,1,0,0,134,0.19166666666666668
0,2,36,112,117,1,5,2,0,2,11,6,149,142.06180555555557
1,34,30,107,106,1,5,1,5,1,4,4,159,0.8375
1,34,30,107,106,3,5,1,5,1,7,6,162,2.222916666666667
1,12,33,332,106,3,5,1,5,1,1,1,78,0.0006944444444444446
1,34,36,239,106,2,5,1,3,1,3,3,156,5.664583333333334
1,16,36,218,106,1,5,1,0,1,0,3,84,15.179166666666667
1,34,36,365,152,3,5,0,0,1,6,6,105,5.153472222222222
1,34,36,365,152,1,5,1,0,1,9,6,108,110.875
1,30,36,174,106,3,5,1,5,1,1,1,99,0.9527777777777776
0,2,10,173,44,3,5,2,5,2,6,6,120,0.6875
1,13,33,21,106,3,9,1,5,1,6,6,100,0.12569444444444444
1,34,10,107,106,3,7,1,3,1,2,2,132,3.902083333333333
1,2,33,68,166,3,5,1,5,1,3,3,151,0.17152777777777778
0,34,32,65,106,1,5,2,0,2,9,8,105,39.75486111111111
0,34,32,65,106,1,5,2,0,2,2,11,109,74.85694444444445
0,13,36,274,124,3,5,2,5,2,4,4,122,2.904861111111111
0,2,10,373,106,3,5,2,5,2,11,11,135,0.07430555555555557
1,16,33,182,106,1,5,1,0,1,3,3,120,5.086111111111111
1,2,33,218,106,2,5,1,5,1,3,3,73,10.008333333333333
1,2,10,372,166,3,5,1,5,1,7,7,168,0.1076388888888889
0,2,33,275,106,3,5,2,5,2,3,3,131,0.05555555555555555
1,34,10,260,166,1,5,1,5,1,11,10,96,0.9715277777777778
1,2,36,218,106,2,5,1,5,1,5,5,110,3.9229166666666666
0,33,36,290,166,3,5,2,0,2,9,5,120,131.86666666666667
0,33,36,290,166,1,5,2,0,2,3,3,149,12.028472222222224
0,2,20,241,106,2,5,2,5,2,5,5,100,9.779861111111114
1,13,33,274,166,1,5,0,3,0,5,5,98,0.8604166666666667
0,13,36,218,106,1,5,2,5,2,0,0,93,2.9715277777777778
0,12,33,309,15,1,5,2,7,2,2,2,106,1.0069444444444444
1,2,33,217,33,2,5,0,5,0,8,7,84,7.104861111111112
1,2,33,217,33,3,5,0,3,0,9,9,85,3.904861111111111
1,2,36,345,166,3,5,1,5,1,8,8,124,0.08263888888888889
1,33,36,260,166,1,5,1,0,1,9,9,109,3.954861111111111
0,34,36,318,106,3,5,2,5,2,1,1,80,1.8326388888888892
0,12,33,274,166,2,5,0,5,2,6,6,87,2.004166666666667
1,32,1,107,106,3,0,1,5,1,4,4,118,0.14444444444444446
1,12,33,275,106,3,5,0,5,1,5,5,97,2.000694444444445
1,2,33,217,120,3,5,1,5,1,1,1,108,0.7090277777777778
0,2,36,218,106,1,5,2,0,2,11,10,115,37.04722222222223
0,12,33,34,17,3,5,2,0,2,10,9,162,381.7402777777778
1,2,30,136,106,3,5,1,5,1,7,7,101,1.0798611111111112
0,2,33,107,106,2,5,2,0,2,10,7,147,75.30555555555556
0,2,33,217,166,2,5,2,5,2,2,2,94,9.95625
1,34,10,260,166,3,3,1,0,1,4,3,107,49.0625
0,13,33,275,106,1,5,2,0,2,10,3,137,221.17013888888889
1,13,33,274,166,3,5,1,5,1,8,8,123,0.12013888888888888
1,12,36,217,81,2,5,1,5,1,4,4,86,9.720833333333333
1,12,36,217,81,2,5,1,5,1,3,3,96,8.891666666666667
1,2,30,369,81,3,5,1,5,1,10,10,79,0.7402777777777778
0,12,33,121,106,3,5,2,5,2,0,0,121,0.035416666666666666
0,35,36,217,166,3,5,2,5,2,4,0,93,3.964583333333333
1,26,33,316,106,3,3,0,3,0,3,3,96,3.105555555555556
0,12,33,217,120,3,5,2,7,2,8,7,126,9.038194444444443
0,12,1,250,106,1,5,2,0,2,7,5,122,33.619444444444454
1,12,1,173,129,3,5,1,5,1,7,3,146,125.70486111111113
0,34,30,65,106,3,5,2,5,2,9,9,90,0.06388888888888887
0,33,36,290,166,1,5,2,5,2,10,10,93,0.11875
1,2,33,218,106,3,5,1,5,1,6,6,85,3.002083333333333
1,2,33,218,106,3,5,1,7,1,3,7,93,194.21527777777774
1,34,36,266,151,3,5,0,5,0,1,1,41,0.7944444444444444
1,18,33,217,16,2,5,1,5,1,4,4,113,0.2388888888888889
1,2,33,168,106,2,5,1,5,1,0,3,73,8.188194444444445
0,18,33,107,106,1,0,2,6,2,6,6,192,2.9743055555555555
0,32,29,372,166,3,5,0,5,2,3,2,118,6.060416666666668
1,2,11,124,166,1,5,0,0,0,6,6,133,0.14305555555555555
1,2,36,218,106,1,5,1,5,1,0,0,71,2.220833333333333
0,2,36,217,166,3,5,2,7,2,7,6,85,10.865972222222224
1,34,30,218,106,1,5,1,0,1,11,7,119,126.925
0,2,33,68,166,1,0,2,0,2,4,4,110,11.890972222222222
0,2,33,68,166,3,0,2,7,2,8,8,114,5.605555555555554
1,21,36,182,106,3,5,1,0,1,4,4,110,15.049305555555556
1,21,36,182,106,3,5,1,5,1,6,6,100,0.019444444444444445
1,21,36,182,106,3,5,1,5,1,3,3,84,6.222222222222222
1,18,36,217,79,3,5,1,5,1,10,10,135,3.095138888888889
0,12,33,27,106,3,5,2,5,2,6,6,89,0.8284722222222223
1,6,33,275,106,3,5,1,5,1,6,6,74,0.4951388888888889
1,2,33,218,106,0,5,1,3,1,4,4,72,0.06319444444444444
0,2,36,307,106,3,5,2,5,2,10,10,172,0.9159722222222222
0,2,30,193,78,0,9,2,3,2,5,5,143,0.14097222222222222
0,18,33,274,97,2,5,2,5,2,2,2,78,4.094444444444443
0,2,36,296,166,3,3,0,3,0,4,4,117,0.34444444444444444
0,32,15,116,166,1,5,2,7,2,5,5,142,3.1409722222222216
0,32,15,116,166,2,5,2,5,2,5,5,142,10.8375
0,12,33,275,106,3,5,2,5,2,6,6,115,0.09791666666666668
0,32,20,373,106,3,5,2,3,2,9,9,146,2.123611111111111
1,6,33,274,166,3,5,1,5,1,6,6,107,2.0972222222222223
1,32,33,125,106,2,5,1,5,1,11,11,88,3.6729166666666666
0,34,30,291,106,3,5,2,5,2,2,1,78,7.2555555555555555
1,32,33,218,106,3,5,1,5,1,9,9,88,0.18888888888888888
1,32,33,218,106,3,5,1,5,1,11,11,90,0.05972222222222224
1,26,33,275,106,3,5,0,5,1,9,8,92,6.395833333333332
0,16,36,217,166,3,5,2,5,2,0,0,140,0.9819444444444444
0,2,33,261,106,3,3,2,5,2,6,6,160,0.1986111111111111
0,2,33,261,106,3,5,2,5,2,11,11,141,0.9555555555555556
1,34,30,27,106,2,5,1,5,1,9,8,93,7.002083333333332
0,26,33,274,166,1,5,2,0,2,11,7,131,132.14236111111111
1,32,33,218,106,3,5,1,5,1,3,3,68,0.18472222222222226
1,12,1,174,106,1,5,1,0,1,2,1,82,6.765972222222223
1,32,33,275,106,3,5,1,5,1,0,0,105,1.9798611111111108
0,12,33,218,106,1,5,2,5,2,8,8,110,2.98125
1,33,36,34,166,3,5,1,7,1,9,8,91,4.1819444444444445
1,16,30,107,106,3,5,1,5,1,1,1,133,0.16944444444444445
1,16,30,107,106,3,5,1,5,1,1,1,121,0.1076388888888889
1,2,33,218,106,1,5,1,0,1,8,7,121,6.964583333333334
1,26,33,28,4,3,5,1,5,1,5,5,108,0.13194444444444445
1,31,36,241,106,3,5,1,5,1,11,11,105,1.8375
1,31,36,241,106,3,5,1,5,1,2,2,131,2.061111111111111
1,6,33,274,166,3,3,1,5,1,11,11,130,0.07152777777777777
1,34,1,291,106,3,5,1,5,1,11,11,88,2.122916666666667
1,26,33,275,106,1,5,1,0,1,5,4,83,29.042361111111113
1,12,36,311,56,3,5,1,5,1,6,6,105,0.10347222222222223
1,34,36,266,166,3,5,1,5,1,9,9,156,1.9631944444444445
1,12,36,357,97,3,5,1,0,1,7,2,100,189.85069444444446
1,34,36,267,106,2,5,1,5,1,1,1,171,4.711111111111111
1,12,33,275,106,3,5,1,5,1,10,10,123,0.11736111111111112
1,2,36,218,106,3,5,1,5,1,10,10,121,0.9902777777777778
0,34,1,138,106,3,5,2,5,2,4,4,72,0.8826388888888889
0,34,30,291,106,3,5,2,5,2,6,6,117,1.7583333333333333
0,34,36,275,106,3,5,2,7,2,4,4,88,7.997916666666668
1,2,36,217,166,3,5,1,5,1,0,0,114,1.2701388888888892
1,2,36,217,166,3,5,1,5,1,4,4,115,0.10972222222222222
1,2,36,217,166,3,5,1,5,1,2,2,112,0.8583333333333333
0,2,33,274,166,1,5,2,0,2,4,3,115,46.85208333333333
0,32,33,275,106,1,5,2,3,2,4,3,127,57.828472222222224
1,2,32,107,106,1,5,1,0,1,4,4,121,2.2923611111111106
1,2,32,107,106,3,3,1,0,1,3,2,119,41.57777777777777
0,34,30,24,114,3,5,2,0,2,0,3,78,12.188194444444445
1,2,33,32,166,2,5,1,5,1,1,1,106,9.702777777777778
1,12,32,65,106,3,3,1,5,1,7,7,131,0.9284722222222224
1,18,33,274,97,3,5,1,5,1,1,1,68,0.052083333333333336
0,34,1,24,166,1,5,2,0,2,10,10,133,23.869444444444447
0,34,1,24,166,1,5,2,0,2,11,11,134,1.8541666666666667
0,34,1,24,166,1,5,2,0,2,11,11,134,13.066666666666665
1,13,33,276,166,3,5,1,5,1,5,5,82,0.04027777777777778
0,32,36,275,106,2,5,2,5,2,9,9,133,8.018055555555557
1,2,33,186,106,3,5,1,5,1,1,1,69,0.08680555555555555
1,2,30,53,149,2,5,1,5,1,6,6,140,7.9222222222222225
0,26,36,218,106,2,5,2,5,2,7,7,117,6.995138888888889
0,12,1,218,106,3,5,2,5,2,3,3,114,8.886111111111111
0,33,36,36,166,3,5,2,5,2,11,11,97,0.30069444444444443
0,18,36,218,106,3,5,2,5,2,2,2,111,5.089583333333334
0,33,36,36,166,3,5,2,5,2,8,8,130,1.3277777777777775
1,12,1,174,106,2,5,1,5,1,10,10,131,8.329166666666667
1,32,1,217,17,0,5,1,3,1,0,0,84,0.0375
0,2,36,87,106,2,5,2,5,2,8,8,112,4.722222222222221
0,2,33,217,125,2,5,2,5,2,9,9,73,8.005555555555556
1,2,36,275,106,3,5,1,5,1,9,9,107,0.09513888888888887
1,2,33,64,33,3,5,1,5,1,5,5,103,0.10694444444444444
0,13,33,99,106,3,5,2,5,2,5,5,77,6.155555555555557
0,2,10,297,106,3,5,2,5,2,6,6,91,0.060416666666666674
1,34,36,229,106,3,5,1,5,1,5,5,126,5.036111111111111
0,32,36,112,12,3,5,2,5,2,3,3,92,0.1597222222222222
0,32,30,107,106,1,5,2,5,2,2,2,98,1.0236111111111108
0,34,30,66,29,3,5,2,5,2,1,1,85,0.325
1,18,33,279,120,3,5,1,5,1,6,6,95,1.00625
1,3,33,275,106,3,3,1,5,1,8,7,93,10.8
0,2,33,107,106,3,5,2,0,2,7,7,152,15.9625
1,16,20,313,166,2,5,1,5,1,10,10,131,8.865277777777777
0,34,36,107,106,1,0,2,7,2,9,9,214,2.1277777777777778
0,22,10,217,125,1,5,2,5,2,8,8,119,0.9402777777777778
1,33,36,106,166,3,5,1,5,1,3,3,86,0.04027777777777778
1,34,30,98,120,2,5,1,5,1,3,2,99,10.682638888888887
0,2,33,20,166,0,3,0,3,0,3,3,111,0.09791666666666668
0,26,36,181,34,3,5,2,5,2,6,6,91,0.11944444444444445
1,2,30,174,106,3,5,1,5,1,10,10,108,0.07708333333333334
0,12,33,217,33,0,5,2,3,2,2,2,76,1.209722222222222
0,12,33,71,166,3,5,0,5,0,3,3,144,0.33125
0,12,36,72,106,3,5,2,5,2,3,3,168,0.33125
1,18,36,279,97,3,5,1,5,1,5,5,69,1.0506944444444444
0,18,33,274,166,3,5,2,5,2,0,0,104,0.7486111111111111
0,18,33,274,166,3,5,2,5,2,4,4,105,1.0513888888888892
0,18,33,274,166,1,5,2,0,2,3,3,115,2.2472222222222222
0,18,33,274,166,3,5,2,5,2,3,3,103,3.625694444444445
0,33,36,37,106,3,5,2,5,2,0,0,99,0.75
0,34,27,25,106,3,5,2,0,2,10,9,100,52.98958333333334
1,18,33,275,106,3,5,1,6,1,8,7,134,15.036111111111113
0,6,33,274,166,3,5,0,0,2,8,0,104,172.5638888888889
0,34,30,28,69,3,5,2,5,2,2,2,85,1.1361111111111108
0,35,36,217,166,3,5,2,5,2,0,0,153,0.7673611111111112
1,21,36,181,166,3,5,1,5,1,0,0,128,0.059027777777777776
1,21,36,181,166,3,5,1,5,1,8,8,145,0.07361111111111111
1,21,36,181,166,3,0,1,5,1,2,1,150,0.8013888888888889
0,12,33,218,106,1,5,2,0,2,4,4,74,7.204861111111112
1,12,36,111,106,3,5,1,3,1,7,6,79,11.059027777777779
0,2,30,218,106,1,5,2,5,2,0,3,124,5.935416666666668
1,33,36,327,166,3,5,1,5,1,9,9,105,0.9493055555555556
0,12,33,26,120,3,5,2,5,2,2,2,73,0.2916666666666667
1,32,1,373,106,3,5,1,5,1,1,1,102,0.9798611111111112
1,6,36,358,106,2,5,0,5,0,5,5,125,3.2493055555555554
1,12,33,71,166,3,5,1,7,1,5,5,89,2.844444444444445
1,34,33,229,106,3,3,1,5,1,6,5,83,6.316666666666666
0,2,33,81,106,3,5,2,5,2,9,9,72,0.9972222222222222
0,2,11,275,106,1,5,2,3,2,0,0,77,3.067361111111111
1,2,36,217,166,3,5,1,5,1,4,4,99,0.8486111111111111
0,32,33,275,106,3,5,2,7,2,8,7,139,36.48055555555555
1,12,30,107,106,1,5,1,7,1,3,3,121,0.9395833333333332
0,12,36,107,106,3,3,2,7,2,2,2,84,9.911111111111113
0,13,33,274,166,3,5,2,5,2,7,7,116,0.9555555555555556
0,22,1,241,106,3,3,2,5,2,4,4,243,0.22361111111111112
0,22,1,241,106,3,5,2,5,2,10,10,237,0.10208333333333333
0,34,36,6,166,1,5,2,0,2,7,6,72,22.024305555555557
1,12,33,315,166,1,5,1,0,1,7,6,78,7.84375
1,33,36,151,106,3,5,1,5,1,1,1,79,0.21875
1,33,36,151,106,3,5,1,5,1,1,1,67,2.9722222222222223
1,26,33,37,106,3,3,1,5,1,5,5,96,0.16597222222222222
1,26,33,37,106,3,5,1,0,1,11,11,78,4.013888888888889
1,34,1,132,106,3,5,1,5,1,5,5,121,0.9972222222222222
1,32,36,218,106,3,5,1,7,1,8,8,133,10.145833333333334
0,12,36,125,106,1,5,2,7,2,2,2,72,3.1444444444444444
0,10,33,24,166,3,5,2,5,2,6,6,137,0.15902777777777774
0,26,36,357,166,2,5,2,5,2,5,5,124,3.2493055555555554
0,26,36,357,166,3,5,0,5,2,7,7,102,4.428472222222221
0,26,36,357,166,3,5,2,5,2,2,2,108,1.9951388888888888
1,12,1,218,106,3,5,1,0,1,11,10,154,26.05
0,12,12,43,13,3,5,2,5,2,1,1,66,0.7979166666666667
1,2,30,236,166,3,5,1,5,1,11,11,117,0.30416666666666664
1,26,33,311,166,3,5,1,5,1,5,5,87,0.10208333333333333
0,12,36,27,106,3,5,2,5,2,10,10,100,0.26319444444444445
1,34,1,275,106,3,5,1,5,1,1,1,76,0.23819444444444446
1,6,33,274,166,0,5,0,3,0,1,1,118,0.17291666666666666
0,34,10,275,106,2,5,2,5,2,11,11,48,2.0236111111111112
0,2,33,315,166,3,5,0,7,2,9,9,91,6.034027777777778
1,33,36,64,114,3,5,1,5,1,1,1,73,0.5763888888888888
1,26,36,217,81,0,5,1,3,1,9,9,117,0.2902777777777778
0,2,32,328,106,3,5,2,5,2,10,10,84,0.9847222222222224
0,2,32,328,106,3,5,2,5,2,10,10,96,0.8902777777777777
0,12,32,328,106,3,5,2,5,2,10,10,84,0.9847222222222224
1,32,1,28,29,3,5,1,0,1,1,8,108,111.78958333333334
0,2,36,218,106,3,5,2,5,2,10,10,156,5.781944444444443
0,35,36,218,106,3,5,2,7,2,6,6,142,0.00625
1,2,33,217,84,3,5,1,5,1,5,5,90,0.95625
1,18,33,218,106,3,5,1,5,1,0,0,97,0.02013888888888889
1,3,33,36,16,3,5,1,5,1,4,4,86,0.7854166666666667
1,21,36,217,56,3,5,1,5,1,1,1,118,0.12708333333333333
1,22,33,274,166,3,5,0,5,0,8,7,134,5.070138888888889
1,22,33,274,166,3,5,0,5,0,11,11,89,0.05486111111111111
1,2,33,275,106,1,5,1,0,1,7,11,131,252.04027777777782
1,34,36,239,106,3,5,1,5,1,2,2,107,0.08611111111111111
1,2,30,128,106,3,5,1,0,1,7,6,137,11.090972222222224
1,12,33,107,106,3,5,1,0,1,8,7,114,28.04861111111111
1,12,33,105,106,3,5,1,5,1,1,1,130,0.19166666666666668
1,2,33,64,166,3,5,1,5,1,4,4,72,0.1868055555555556
1,2,33,275,106,3,5,1,5,1,9,9,115,0.05555555555555555
0,34,36,350,106,3,5,2,5,2,5,5,135,0.8430555555555556
0,34,36,350,106,1,5,2,7,2,7,7,137,3.208333333333333
0,12,1,349,53,1,5,2,7,2,7,7,89,3.208333333333333
1,34,30,280,106,1,5,1,0,1,10,9,78,42.23333333333333
0,34,1,280,106,3,5,2,5,2,9,9,128,0.1486111111111111
0,34,30,106,126,1,5,2,0,2,0,0,84,1.0458333333333334
0,12,36,125,106,1,5,2,7,2,1,1,189,4.935416666666667
0,26,1,174,106,3,5,2,5,2,10,10,93,0.10069444444444443
0,22,1,349,166,3,5,2,0,2,0,0,79,3.261805555555556
0,22,1,349,166,3,5,2,5,2,4,4,68,0.60625
0,2,36,349,166,3,5,2,0,2,11,11,75,4.241666666666666
1,34,36,239,106,0,9,1,3,1,4,4,98,0.02361111111111111
1,32,20,110,120,2,5,1,5,1,11,10,157,9.051388888888887
1,32,33,107,106,3,5,1,0,1,1,1,105,15.0
1,32,33,107,106,3,5,1,5,1,2,2,106,0.2465277777777778
1,34,1,25,106,3,5,1,0,1,0,0,120,7.9006944444444445
1,13,33,275,106,2,5,1,5,1,1,1,93,3.605555555555556
1,2,36,306,166,2,5,0,7,0,3,2,95,6.3277777777777775
1,2,33,278,106,3,5,0,0,1,11,9,92,73.93611111111113
1,18,36,217,120,3,5,1,0,1,4,4,115,354.19097222222223
1,12,1,174,106,3,5,1,5,1,6,6,147,0.04791666666666667
1,12,33,77,106,2,5,1,3,1,0,3,61,10.063888888888886
0,16,36,218,106,3,5,2,0,2,8,7,113,10.061111111111114
0,16,36,218,106,3,5,2,5,2,1,1,93,0.031944444444444435
0,32,36,218,106,3,5,2,5,2,3,3,108,4.867361111111111
1,18,36,217,166,3,5,1,5,1,10,10,127,0.19375
0,18,33,332,106,1,5,2,0,2,10,10,138,21.26388888888889
1,2,33,275,106,3,5,1,5,1,6,6,111,1.8763888888888889
1,3,10,72,106,3,5,1,5,1,11,11,94,6.365972222222222
0,34,1,261,106,3,5,2,0,2,7,6,81,9.807638888888887
0,2,30,174,106,3,5,2,7,2,7,7,77,17.924305555555556
0,2,30,174,106,3,5,2,5,2,8,8,66,1.2444444444444445
1,12,33,275,106,3,5,1,5,1,9,9,89,1.1458333333333333
1,34,32,261,106,1,5,1,0,1,0,2,119,63.042361111111106
1,34,32,261,106,3,5,1,0,1,0,2,83,65.04583333333333
0,19,33,88,48,3,5,2,5,2,10,10,124,0.05
0,12,1,173,166,3,5,2,5,2,0,0,107,0.2833333333333333
1,12,32,275,106,3,5,1,5,1,3,3,82,0.10138888888888888
1,2,36,113,106,2,5,1,0,1,6,6,110,6.153472222222222
1,2,36,113,106,2,5,1,5,1,11,10,91,9.800694444444442
1,12,33,121,106,3,5,1,7,1,10,10,104,6.793055555555554
1,13,36,142,106,3,5,1,0,1,8,7,67,12.846527777777776
1,18,30,290,166,3,3,1,5,1,6,6,146,0.3
1,34,16,279,16,1,3,1,0,1,3,1,114,61.86319444444445
0,12,33,71,166,3,5,2,5,2,0,0,89,0.0875
1,2,36,217,16,1,5,1,0,1,8,8,142,5.9208333333333325
1,34,10,275,106,3,5,1,0,1,3,11,72,77.0173611111111
1,26,33,274,166,3,5,1,5,1,1,1,116,2.1166666666666667
0,8,36,28,166,1,5,2,0,2,2,2,141,2.2965277777777784
0,2,10,296,97,3,9,2,5,2,3,3,92,1.1291666666666669
0,12,1,218,106,1,5,2,7,2,3,3,83,1.9486111111111108
0,16,36,113,106,2,5,0,5,2,8,8,100,7.173611111111112
1,34,16,275,106,2,5,1,5,1,5,5,103,1.7166666666666666
0,32,33,107,106,1,5,2,5,2,6,6,97,0.11041666666666666
0,32,33,107,106,1,5,2,0,2,8,8,99,13.209027777777774
0,2,30,372,30,1,5,2,0,2,6,6,85,4.322916666666667
0,16,36,239,106,2,5,2,5,2,8,8,99,7.729166666666668
1,18,36,239,106,3,5,1,5,1,9,9,88,1.8180555555555555
1,18,36,239,106,3,5,1,5,1,2,2,104,1.2347222222222225
1,18,36,239,106,3,3,1,7,1,2,2,104,3.6784722222222217
1,2,10,124,166,1,5,1,3,1,7,7,86,0.057638888888888885
1,34,10,275,106,1,5,0,3,0,5,5,72,4.052777777777779
1,2,10,296,166,3,0,1,5,1,6,6,133,0.14930555555555555
1,2,10,218,106,1,5,1,5,1,6,6,85,16.95138888888889
0,26,36,107,106,3,3,0,0,2,2,1,103,27.144444444444453
0,34,1,291,106,3,5,2,5,2,3,3,117,0.8729166666666667
1,32,36,106,166,3,5,1,6,1,2,2,121,2.775
0,2,33,68,166,3,3,2,3,2,10,8,101,57.92986111111111
0,2,33,68,166,2,5,2,5,2,3,3,117,6.826388888888888
0,26,33,275,106,3,3,2,7,2,8,6,68,63.05902777777778
0,12,33,106,166,1,5,2,7,2,8,8,123,6.002083333333332
1,32,15,218,106,3,5,1,5,1,6,6,87,0.19583333333333333
1,2,33,217,136,3,5,1,7,1,10,10,102,6.793055555555554
1,2,36,107,106,3,5,1,5,1,1,1,67,0.7208333333333333
0,34,36,275,106,1,5,2,3,2,7,7,79,2.9854166666666666
1,32,33,275,106,3,5,1,3,1,5,4,74,37.91458333333333
1,20,1,286,166,3,5,1,7,1,9,8,111,2.1784722222222217
1,2,33,218,106,3,5,1,5,1,4,4,94,0.08333333333333333
1,2,36,174,106,3,5,1,5,1,9,9,85,1.1381944444444445
1,13,33,316,106,1,5,0,3,0,7,6,66,5.166666666666667
